id,lot_area,land_slope,central_air,gr_liv_area,totrms_abvgrd,new_property,saleprice,paved,irregular,cul_de_sac,positive_feature,noisy,years_old,non-living,baseline,condition,floating_village
1155,6768,0,1,912,5,0,142000,1,1,0,0,1,12,1080.0,135000.0,25,0
739,6000,0,1,904,4,0,119000,1,0,0,0,0,5,989.0,128000.0,24,0
1608,12508,0,1,1750,7,0,160000,1,1,0,0,0,23,1384.0,161300.0,27,0
1087,7415,0,1,1593,8,0,193000,1,1,0,0,0,4,1014.0,180750.0,25,0
1774,11762,0,1,2202,9,0,263000,1,0,0,0,0,14,1314.0,300750.0,27,0
2816,8767,0,1,1310,6,1,164990,1,1,0,0,0,1,1310.0,200000.0,26,0
2194,8190,0,1,948,5,0,119000,1,0,0,0,0,53,984.0,125000.0,22,0
523,7500,0,1,1448,6,0,238500,1,0,0,0,0,2,1512.0,224000.0,27,1
2767,70761,1,1,1533,5,0,280000,1,1,0,0,0,31,1787.0,225000.0,24,0
1837,3784,0,1,1565,5,1,193800,1,1,0,0,0,0,1631.0,224000.0,27,1
2284,4224,0,1,1060,6,0,129900,1,0,0,0,0,31,1250.0,92450.0,24,0
1434,9245,0,1,990,5,0,145000,1,1,0,0,0,13,990.0,200000.0,22,0
2794,14781,0,1,1787,7,0,275000,1,1,1,0,0,4,2101.0,200000.0,27,0
2625,8544,0,0,1040,6,0,81400,1,0,0,0,0,56,0.0,141000.0,14,0
794,7440,0,1,1089,5,0,125000,1,0,0,0,0,55,1417.0,125000.0,21,0
708,7404,0,1,861,5,0,80000,1,0,0,0,0,59,989.0,120000.0,20,0
286,4853,0,0,1296,5,0,104000,1,0,0,0,1,11,1143.0,136200.0,19,0
62,10593,0,1,1720,7,0,260400,1,1,0,0,0,14,2170.0,300750.0,26,0
1647,12090,0,1,1479,6,0,176000,1,0,0,0,0,4,964.0,185000.0,28,0
2054,11677,0,1,1040,6,0,123000,1,1,0,0,0,41,1130.0,135000.0,21,0
1102,11000,0,1,2172,8,0,291000,1,0,0,0,0,8,1834.0,300750.0,29,0
654,8000,0,1,972,5,0,132000,1,0,0,0,0,7,972.0,141000.0,24,0
1089,8029,0,1,1456,8,0,176000,1,1,0,0,0,3,852.0,180750.0,25,0
604,13495,0,1,1728,7,0,177625,1,1,0,0,0,53,1147.0,141000.0,20,0
2838,9738,0,1,1221,7,0,104900,1,0,0,0,0,56,1020.0,125000.0,25,0
2777,9272,0,1,1749,7,0,196000,1,1,0,0,0,7,1067.0,200000.0,26,0
1723,7841,0,1,1577,6,0,280000,1,1,0,0,0,2,1819.0,317500.0,28,0
349,8530,0,1,1474,7,0,168500,1,1,0,0,0,13,576.0,181450.0,26,0
2313,13041,0,1,1671,7,0,170000,1,1,0,0,0,11,865.0,180750.0,24,0
2279,43500,0,1,2034,9,0,130000,1,0,0,0,1,54,749.0,160000.0,21,0
1346,6240,0,1,2009,7,0,150000,1,0,0,0,0,58,1009.0,128000.0,22,0
2770,13015,0,1,1100,5,0,145000,1,0,0,0,0,10,1100.0,200000.0,25,0
2923,9297,0,1,1728,8,0,188000,1,0,0,0,0,30,1728.0,160000.0,20,0
1619,8773,0,1,1600,7,0,169000,1,1,0,0,0,10,1054.0,180750.0,24,0
2178,8536,0,1,1125,5,1,155000,1,0,0,0,0,0,1269.0,125000.0,23,0
1160,4282,0,1,1391,5,0,196000,1,1,0,0,0,4,1705.0,224000.0,26,1
1755,8740,0,1,1995,8,0,219500,1,1,0,0,0,5,1166.0,180750.0,27,0
2412,10237,0,1,1456,8,1,170440,1,0,0,0,0,0,752.0,180750.0,25,0
889,7950,0,1,1426,6,0,159500,1,1,0,0,0,32,942.0,125000.0,24,0
1186,10400,0,1,1682,7,0,174000,1,0,0,0,0,38,1402.0,185000.0,26,0
1613,10628,0,1,1277,5,0,167000,1,0,0,0,0,37,1453.0,141000.0,24,0
411,2280,0,1,1456,7,0,148500,1,0,0,0,0,33,942.0,143000.0,24,0
810,7018,0,1,2228,8,0,147983,1,0,0,0,1,30,73.0,181000.0,20,0
548,10762,0,1,1217,6,0,120000,1,0,0,0,0,29,654.0,181000.0,24,0
2179,7024,0,1,1090,5,0,157000,1,0,0,0,0,1,1139.0,125000.0,23,0
2746,7585,0,1,1456,7,0,91500,1,0,0,0,1,56,810.0,125000.0,16,0
1486,8777,0,1,796,4,0,85000,1,0,0,0,1,58,1288.0,125000.0,25,0
2168,9170,0,1,1214,6,0,140000,1,0,0,0,1,42,1398.0,125400.0,24,0
2061,7742,0,1,955,6,0,127000,1,0,0,0,0,41,955.0,135000.0,26,0
1131,8791,0,1,1728,7,0,207500,1,1,0,0,0,5,1136.0,224000.0,25,1
2738,19800,0,1,3672,7,0,415000,1,0,0,0,0,16,2632.0,125000.0,25,0
929,13339,0,1,1561,6,0,193000,1,1,0,0,0,49,1829.0,199500.0,24,0
362,8125,0,1,1481,6,0,174000,1,0,0,0,0,14,738.0,180750.0,24,0
652,11419,0,1,1527,6,0,152500,1,0,0,0,1,10,833.0,141000.0,27,0
1466,7226,0,1,1640,6,0,183000,1,1,1,0,0,5,843.0,200000.0,26,0
2087,11100,0,0,1480,7,0,136500,1,0,0,0,0,13,1148.0,125000.0,23,0
1442,12435,0,1,1792,7,0,231500,1,0,0,0,0,7,1304.0,200000.0,26,0
2744,6420,0,1,1148,6,0,123500,1,1,0,0,0,54,980.0,125000.0,20,0
1511,16466,0,1,1393,8,0,135500,1,1,0,0,0,53,1202.0,125000.0,24,0
2175,6285,0,1,1044,7,0,133500,1,0,0,0,0,31,1188.0,125000.0,22,0
1236,9204,0,1,1144,6,0,124000,1,0,0,0,0,45,1232.0,141000.0,20,0
2448,12011,0,1,1924,7,0,280000,1,1,1,0,0,8,1743.0,300750.0,27,0
60,14774,0,1,2599,10,0,333168,1,1,0,0,0,11,2091.0,300750.0,29,0
346,11792,0,1,2283,9,0,270000,1,1,0,0,0,6,1174.0,180750.0,28,0
678,8064,0,0,1133,5,0,128500,1,0,0,0,1,59,1026.0,141000.0,22,0
2481,7175,0,1,1398,5,0,172000,1,0,0,0,0,15,1444.0,181000.0,24,0
2729,10820,0,1,810,4,0,130000,1,0,0,0,1,34,782.0,135000.0,24,0
453,5381,0,1,1306,5,0,196000,1,1,0,0,0,4,1539.0,317500.0,25,0
2234,5000,0,0,803,5,0,87000,1,0,0,0,1,57,964.0,102388.0,17,0
2007,8674,0,1,1435,6,0,128250,1,0,0,0,1,57,943.0,128000.0,21,0
20,13175,0,1,2073,7,0,210000,1,0,0,0,0,22,1891.0,185000.0,24,0
2217,11275,1,1,1991,7,0,220000,1,1,0,0,0,57,873.0,199500.0,23,0
232,9600,0,1,1067,4,0,128000,1,0,0,0,0,15,1357.0,135000.0,23,0
1982,9000,0,1,1174,6,0,135000,1,0,0,0,0,1,862.0,120000.0,25,0
1570,9990,0,1,1689,6,0,228500,1,0,0,0,0,17,2228.0,160000.0,22,0
195,6000,0,1,1132,5,0,134000,1,0,0,0,0,60,736.0,128000.0,23,0
2307,10533,0,1,1024,5,0,157500,1,1,0,0,0,50,1288.0,141000.0,24,0
504,11692,0,1,2232,8,0,263550,1,1,0,0,0,15,1511.0,300750.0,27,0
1644,12546,0,1,1440,7,0,182900,1,1,0,0,0,26,1539.0,185000.0,27,0
939,21695,0,1,1680,5,0,222000,1,1,0,0,0,2,1398.0,199500.0,29,0
1591,9278,0,1,1092,5,0,146000,1,0,0,0,1,0,1144.0,160000.0,25,0
2001,8100,0,1,1559,5,0,153500,1,0,0,0,0,34,1905.0,120000.0,22,0
2379,16737,0,1,1980,8,0,315000,1,0,0,0,0,1,2219.0,317500.0,28,0
1100,9200,0,1,2630,8,0,315000,1,0,0,0,0,10,1536.0,300750.0,26,0
1118,9801,0,1,1861,7,0,257000,1,0,0,0,0,1,1545.0,224000.0,28,0
1593,14137,0,1,1200,6,0,173000,1,0,0,0,0,44,1490.0,160000.0,21,0
2338,14762,0,1,2320,7,0,169000,1,1,0,0,1,56,264.0,180750.0,24,0
458,15262,0,1,2200,8,0,382500,1,1,0,0,0,5,2463.0,317500.0,27,0
1454,9742,0,1,1795,7,0,230000,1,0,0,0,0,6,2107.0,200000.0,27,0
641,8532,0,1,1297,5,0,153000,1,0,0,0,0,19,1297.0,141000.0,24,0
644,10634,0,1,1319,5,0,123000,1,0,0,0,0,56,674.0,141000.0,23,0
840,14753,0,1,1463,5,0,207000,1,1,0,1,0,11,1544.0,200000.0,26,0
1307,18386,0,1,3493,10,0,295000,1,0,0,0,0,6,1772.0,120000.0,30,0
1809,12450,0,1,1094,6,0,149000,1,0,0,0,1,3,1094.0,181000.0,22,0
56,7851,0,1,1960,8,0,216500,1,0,0,0,0,8,1196.0,180750.0,26,0
1905,5175,0,1,808,5,0,112000,1,0,0,0,1,7,951.0,128000.0,25,0
2060,8398,0,1,943,5,0,134500,1,1,0,0,0,40,1075.0,135000.0,20,0
1085,3710,0,1,1246,5,1,187687,1,0,0,0,0,0,1270.0,192250.0,26,0
305,7500,0,1,1128,6,0,68400,1,0,0,0,0,60,892.0,102388.0,17,0
671,8010,0,1,951,6,0,143500,1,0,0,0,0,2,993.0,141450.0,26,0
833,12800,1,1,1644,5,0,275000,1,0,0,0,0,20,1994.0,181000.0,25,0
2891,11070,0,1,1959,9,0,171000,1,0,0,0,0,17,1907.0,160000.0,24,0
486,12224,0,1,2054,7,0,244000,1,1,0,0,0,9,1064.0,180750.0,26,0
334,6953,0,1,874,5,0,130000,1,0,0,0,0,6,864.0,160000.0,24,0
1804,11824,0,1,1685,5,0,253000,1,1,0,0,0,1,1860.0,224000.0,27,1
2690,4118,1,0,693,4,0,52500,1,1,0,0,1,56,713.0,120000.0,19,0
299,3907,1,1,1034,4,0,185000,1,1,0,0,0,21,1159.0,137500.0,27,0
466,8918,0,1,1490,7,0,167800,1,1,0,0,0,3,801.0,180750.0,25,0
440,9591,0,1,1713,7,0,274900,1,0,0,0,0,4,1909.0,317500.0,27,0
378,14115,0,1,1472,6,0,187500,1,0,0,0,0,29,1653.0,185000.0,24,0
513,9675,0,1,1971,8,0,253000,1,0,0,0,0,4,1161.0,224000.0,26,0
1597,1974,0,1,988,5,0,105000,1,0,0,0,0,2,747.0,92450.0,25,0
613,11475,0,1,1576,7,0,174500,1,0,0,0,0,48,1293.0,141000.0,27,0
2798,21533,0,1,2049,9,0,210900,1,1,0,0,1,9,1233.0,200000.0,26,0
239,9350,0,1,1531,8,0,127000,1,0,0,0,0,31,756.0,125000.0,22,0
1080,8198,0,1,1358,6,0,207000,1,0,0,0,0,4,1580.0,317500.0,26,0
375,13250,0,1,2050,8,0,154000,1,1,0,0,0,31,1216.0,185000.0,25,0
1638,51974,0,1,2338,8,1,591587,1,1,1,1,0,0,3117.0,322450.0,28,0
2593,22136,0,1,2640,10,0,180000,1,0,0,0,1,31,2998.0,120000.0,22,0
623,8944,0,1,1584,8,0,124000,1,0,0,0,0,42,1736.0,141000.0,20,0
964,9839,0,1,2237,7,0,204000,1,1,1,0,0,3,1041.0,222500.0,29,0
917,6292,0,1,1477,6,0,145000,1,0,0,0,0,59,911.0,136200.0,25,0
122,9680,0,1,1510,6,0,178900,1,0,0,0,0,43,1754.0,141000.0,25,0
2443,9452,0,1,2392,7,0,348000,1,0,0,0,0,8,1466.0,300750.0,27,0
1354,9144,0,1,1716,8,0,162500,1,0,0,0,0,4,1005.0,128000.0,22,0
2058,8425,0,1,868,6,0,119900,1,0,0,0,1,17,906.0,135000.0,22,0
2326,9084,0,1,1632,8,0,176500,1,1,0,0,0,8,963.0,180750.0,25,0
1222,7420,0,1,1077,5,0,118000,1,0,0,0,1,58,995.0,128000.0,25,0
1251,7677,0,1,773,4,0,110000,1,0,0,0,0,55,773.0,141000.0,23,0
65,16770,0,1,1839,7,0,221000,1,1,1,0,0,12,1276.0,300750.0,25,0
498,16545,0,1,2450,7,0,340000,1,1,0,0,0,11,1410.0,300750.0,27,0
749,11414,0,0,2019,8,0,167500,1,1,0,0,1,16,1372.0,128000.0,25,0
1782,13501,0,1,1636,8,0,255000,1,1,0,0,0,1,1683.0,224000.0,27,0
477,9434,0,1,1374,6,0,170000,1,1,0,0,0,4,484.0,180750.0,27,0
2826,3675,0,1,1072,5,0,145000,1,0,0,0,0,1,575.0,125000.0,22,0
1601,1890,0,1,630,3,0,81000,1,0,0,0,0,36,718.0,92450.0,25,0
990,11029,0,1,1414,6,0,176500,1,1,0,0,0,6,1425.0,141000.0,28,0
1791,10084,0,1,1694,7,0,307000,1,0,0,0,0,2,1998.0,224000.0,27,0
2131,9543,0,1,1690,7,0,190550,1,1,0,0,0,6,948.0,200000.0,26,0
371,13005,0,1,2353,10,0,260000,1,1,0,0,0,29,1328.0,185000.0,26,0
2377,2280,0,1,1055,4,0,137500,1,0,0,0,0,30,1084.0,143000.0,26,0
1832,12712,0,1,1055,5,0,147000,1,1,1,0,1,1,1499.0,135000.0,25,0
561,10000,0,1,1144,6,0,131400,1,0,0,0,1,26,1029.0,135400.0,25,0
1063,10574,0,1,2332,9,0,316000,1,1,0,0,0,4,1514.0,317500.0,28,0
325,9400,0,1,1824,8,0,139000,1,0,0,0,0,39,1040.0,160000.0,24,0
1577,9802,0,1,1442,6,0,172500,1,0,0,0,0,1,452.0,220000.0,24,0
2851,13132,0,1,1784,9,0,138887,1,0,0,0,0,56,990.0,199500.0,19,0
1410,13728,0,1,2108,7,0,235000,1,0,0,0,0,22,1217.0,125000.0,26,0
691,6600,0,0,894,5,0,109500,1,0,0,1,0,47,894.0,141000.0,21,0
2691,10320,0,1,1430,7,0,107000,1,0,0,0,0,56,1024.0,102388.0,15,0
2780,14006,0,1,1776,7,0,192500,1,1,0,0,0,4,1176.0,200000.0,26,0
374,16635,0,1,1602,8,0,215000,1,1,0,0,0,9,1842.0,185000.0,26,0
1995,8398,0,1,1650,6,0,144100,1,0,0,0,0,17,1157.0,120000.0,24,0
602,9100,0,1,864,5,0,127500,1,0,0,0,0,50,864.0,141450.0,24,0
1422,14171,0,1,2200,9,0,225000,1,1,1,0,0,14,1078.0,181000.0,26,0
1056,13891,0,1,1710,6,1,372402,1,0,0,0,0,0,1812.0,317500.0,27,0
1151,12968,0,1,912,4,0,144000,1,1,0,0,0,46,1228.0,135000.0,21,0
1843,2280,0,1,1501,6,0,176500,1,0,0,0,0,8,744.0,224000.0,22,1
2595,7000,0,1,1310,6,0,112000,1,0,0,0,1,56,743.0,120000.0,25,0
1041,1680,0,1,987,5,0,100000,1,0,0,0,0,35,483.0,105500.0,21,0
980,2217,0,1,1092,6,0,88000,1,0,0,0,0,39,784.0,92450.0,20,0
1871,11500,0,1,1680,8,0,136905,1,1,0,0,1,31,1680.0,185000.0,20,0
2363,7200,0,1,874,5,0,97500,1,0,0,0,0,35,927.0,141000.0,18,0
2880,12366,0,0,729,5,0,51689,1,0,0,0,1,56,23.0,102388.0,21,0
1217,10721,0,1,1252,7,0,142000,1,1,0,0,0,49,1291.0,141000.0,24,0
1715,10732,0,1,1828,7,1,250000,1,1,0,0,0,0,1338.0,317500.0,28,0
112,10791,0,1,2495,9,0,243500,1,0,0,0,0,17,1536.0,185000.0,25,0
454,5122,0,1,1306,5,0,184500,1,1,0,0,0,4,1539.0,317500.0,25,0
2253,9928,0,1,1478,6,0,210000,1,1,1,0,0,15,1590.0,160000.0,24,0
560,7791,0,1,912,6,0,129000,1,1,0,0,1,14,912.0,135000.0,27,0
303,8154,0,1,540,4,0,82000,1,0,0,0,0,60,480.0,102388.0,17,0
1004,10839,0,1,1604,7,0,181000,1,1,0,0,0,10,962.0,180750.0,25,0
2167,9045,0,1,1536,6,0,167000,1,1,0,0,0,2,808.0,200000.0,24,0
2440,10852,0,1,1671,7,0,173000,1,1,0,0,0,6,997.0,180750.0,25,0
2810,8400,0,1,1611,6,0,195800,1,0,0,0,0,1,964.0,200000.0,26,0
2872,16381,0,1,1844,7,0,223000,1,1,0,0,0,37,2133.0,199500.0,24,0
1072,12304,0,1,1367,6,0,192000,1,1,0,0,0,3,1400.0,317500.0,26,0
1654,11584,0,1,1725,6,0,197000,1,0,0,0,0,28,843.0,185000.0,25,0
2394,10672,0,1,2389,10,1,298236,1,1,0,0,0,0,1294.0,317500.0,27,0
2212,7230,0,1,1718,8,0,238000,1,0,0,0,0,15,1355.0,199500.0,25,0
2628,8512,0,1,1556,8,0,119000,1,0,0,0,0,46,1556.0,141000.0,23,0
2526,20781,0,1,2156,9,0,262500,1,1,1,1,0,3,1938.0,185000.0,26,0
969,12633,0,1,1978,7,0,425000,1,1,0,0,0,2,2338.0,220000.0,28,0
306,8712,1,1,1178,7,0,102776,1,0,0,0,0,60,1025.0,102388.0,22,0
25,12537,0,1,1078,6,0,149900,1,1,1,0,0,2,1078.0,141000.0,25,0
311,9620,0,1,1285,6,0,190000,1,0,0,0,0,33,1644.0,160080.0,25,0
300,3907,1,1,1191,5,0,162500,1,1,0,0,0,21,1384.0,137500.0,26,0
2775,9236,0,1,1494,6,0,217000,1,1,0,0,0,9,1674.0,200000.0,25,0
2862,11600,0,1,1180,5,0,137500,1,0,0,0,0,56,767.0,199500.0,21,0
525,10603,0,1,1795,8,0,270000,1,0,0,0,0,3,1113.0,224000.0,27,1
2730,13350,0,1,894,5,0,142500,1,1,0,0,0,32,1105.0,135000.0,22,0
1892,9200,0,1,1042,5,0,161000,1,0,0,0,0,42,1234.0,141000.0,23,0
2288,1495,0,1,1092,5,0,93900,1,0,0,0,0,37,610.0,92450.0,25,0
2728,15593,0,1,2287,7,0,225000,1,0,0,0,0,53,1439.0,225000.0,23,0
1065,13688,0,1,2668,10,0,412500,1,1,0,0,0,4,1972.0,317500.0,29,0
2842,8248,0,0,1414,8,0,83000,1,0,0,0,0,56,976.0,125000.0,21,0
2011,6000,0,1,1232,6,0,128000,1,0,0,0,0,57,600.0,128000.0,26,0
1140,8453,0,1,1609,6,0,182000,1,1,0,0,0,13,824.0,181000.0,25,0
1051,12444,0,1,1932,7,1,394617,1,0,0,0,0,0,2302.0,317500.0,27,0
1587,11449,0,1,1728,7,0,298751,1,1,0,0,0,1,2160.0,220000.0,27,0
785,12342,0,1,861,4,0,82500,1,1,0,0,0,59,1019.0,125000.0,21,0
916,7558,0,1,1913,9,0,177000,1,0,0,0,0,59,896.0,199500.0,23,0
639,10400,0,1,1200,6,0,144000,1,0,0,0,0,53,1529.0,141000.0,21,0
10,7500,0,1,1804,7,0,189000,1,0,0,0,0,11,1194.0,180750.0,25,0
